,DATE,Year,Month,Day,ConstructionSpending
5593,2015-04-20,2015,4,20,1118447.6818181819
5594,2015-04-21,2015,4,21,1119391.2727272727
5595,2015-04-22,2015,4,22,1120334.8636363635
5596,2015-04-23,2015,4,23,1121278.4545454546
5597,2015-04-24,2015,4,24,1122222.0454545454
5598,2015-04-27,2015,4,27,1123165.6363636365
5599,2015-04-28,2015,4,28,1124109.2272727273
5600,2015-04-29,2015,4,29,1125052.8181818181
5601,2015-04-30,2015,4,30,1125996.4090909092
5602,2015-05-01,2015,5,1,1126940.0
5603,2015-05-04,2015,5,4,1127944.1
5604,2015-05-05,2015,5,5,1128948.2
5605,2015-05-06,2015,5,6,1129952.3
5606,2015-05-07,2015,5,7,1130956.4
5607,2015-05-08,2015,5,8,1131960.5
5608,2015-05-11,2015,5,11,1132964.6
5609,2015-05-12,2015,5,12,1133968.7
5610,2015-05-13,2015,5,13,1134972.8
5611,2015-05-14,2015,5,14,1135976.9
5612,2015-05-15,2015,5,15,1136981.0
5613,2015-05-18,2015,5,18,1137985.1
5614,2015-05-19,2015,5,19,1138989.2
5615,2015-05-20,2015,5,20,1139993.3
5616,2015-05-21,2015,5,21,1140997.4
5617,2015-05-22,2015,5,22,1142001.5
5618,2015-05-26,2015,5,26,1143005.6
5619,2015-05-27,2015,5,27,1144009.7
5620,2015-05-28,2015,5,28,1145013.8
5621,2015-05-29,2015,5,29,1146017.9
5622,2015-06-01,2015,6,1,1147022.0
5623,2015-06-02,2015,6,2,1146510.6363636365
5624,2015-06-03,2015,6,3,1145999.2727272727
5625,2015-06-04,2015,6,4,1145487.9090909092
5626,2015-06-05,2015,6,5,1144976.5454545454
5627,2015-06-08,2015,6,8,1144465.1818181819
5628,2015-06-09,2015,6,9,1143953.8181818181
5629,2015-06-10,2015,6,10,1143442.4545454546
5630,2015-06-11,2015,6,11,1142931.0909090908
5631,2015-06-12,2015,6,12,1142419.7272727273
5632,2015-06-15,2015,6,15,1141908.3636363635
5633,2015-06-16,2015,6,16,1141397.0
5634,2015-06-17,2015,6,17,1140885.6363636365
5635,2015-06-18,2015,6,18,1140374.2727272727
5636,2015-06-19,2015,6,19,1139862.9090909092
5637,2015-06-22,2015,6,22,1139351.5454545454
5638,2015-06-23,2015,6,23,1138840.1818181819
5639,2015-06-24,2015,6,24,1138328.8181818181
5640,2015-06-25,2015,6,25,1137817.4545454546
5641,2015-06-26,2015,6,26,1137306.0909090908
5642,2015-06-29,2015,6,29,1136794.7272727273
5643,2015-06-30,2015,6,30,1136283.3636363635
5644,2015-07-01,2015,7,1,1135772.0
5645,2015-07-02,2015,7,2,1136103.0454545454
5646,2015-07-06,2015,7,6,1136434.0909090908
5647,2015-07-07,2015,7,7,1136765.1363636365
5648,2015-07-08,2015,7,8,1137096.1818181819
5649,2015-07-09,2015,7,9,1137427.2272727273
5650,2015-07-10,2015,7,10,1137758.2727272727
5651,2015-07-13,2015,7,13,1138089.3181818181
5652,2015-07-14,2015,7,14,1138420.3636363635
5653,2015-07-15,2015,7,15,1138751.4090909092
5654,2015-07-16,2015,7,16,1139082.4545454546
5655,2015-07-17,2015,7,17,1139413.5
5656,2015-07-20,2015,7,20,1139744.5454545454
5657,2015-07-21,2015,7,21,1140075.5909090908
5658,2015-07-22,2015,7,22,1140406.6363636365
5659,2015-07-23,2015,7,23,1140737.6818181819
5660,2015-07-24,2015,7,24,1141068.7272727273
5661,2015-07-27,2015,7,27,1141399.7727272727
5662,2015-07-28,2015,7,28,1141730.8181818181
5663,2015-07-29,2015,7,29,1142061.8636363635
5664,2015-07-30,2015,7,30,1142392.9090909092
5665,2015-07-31,2015,7,31,1142723.9545454546
5666,2015-08-03,2015,8,3,1143055.0
5667,2015-08-04,2015,8,4,1142768.6666666667
5668,2015-08-05,2015,8,5,1142482.3333333333
5669,2015-08-06,2015,8,6,1142196.0
5670,2015-08-07,2015,8,7,1141909.6666666667
5671,2015-08-10,2015,8,10,1141623.3333333333
5672,2015-08-11,2015,8,11,1141337.0
5673,2015-08-12,2015,8,12,1141050.6666666667
5674,2015-08-13,2015,8,13,1140764.3333333333
5675,2015-08-14,2015,8,14,1140478.0
5676,2015-08-17,2015,8,17,1140191.6666666667
5677,2015-08-18,2015,8,18,1139905.3333333333
5678,2015-08-19,2015,8,19,1139619.0
5679,2015-08-20,2015,8,20,1139332.6666666667
5680,2015-08-21,2015,8,21,1139046.3333333333
5681,2015-08-24,2015,8,24,1138760.0
5682,2015-08-25,2015,8,25,1138473.6666666667
5683,2015-08-26,2015,8,26,1138187.3333333333
5684,2015-08-27,2015,8,27,1137901.0
5685,2015-08-28,2015,8,28,1137614.6666666667
5686,2015-08-31,2015,8,31,1137328.3333333333
5687,2015-09-01,2015,9,1,1137042.0
5688,2015-09-02,2015,9,2,1136298.9523809524
5689,2015-09-03,2015,9,3,1135555.9047619049
5690,2015-09-04,2015,9,4,1134812.857142857
5691,2015-09-08,2015,9,8,1134069.8095238095
5692,2015-09-09,2015,9,9,1133326.761904762
5693,2015-09-10,2015,9,10,1132583.7142857143
5694,2015-09-11,2015,9,11,1131840.6666666667
5695,2015-09-14,2015,9,14,1131097.619047619
5696,2015-09-15,2015,9,15,1130354.5714285714
5697,2015-09-16,2015,9,16,1129611.5238095238
5698,2015-09-17,2015,9,17,1128868.4761904762
5699,2015-09-18,2015,9,18,1128125.4285714286
5700,2015-09-21,2015,9,21,1127382.380952381
5701,2015-09-22,2015,9,22,1126639.3333333333
5702,2015-09-23,2015,9,23,1125896.2857142857
5703,2015-09-24,2015,9,24,1125153.238095238
5704,2015-09-25,2015,9,25,1124410.1904761905
5705,2015-09-28,2015,9,28,1123667.142857143
5706,2015-09-29,2015,9,29,1122924.0952380951
5707,2015-09-30,2015,9,30,1122181.0476190476
5708,2015-10-01,2015,10,1,1121438.0
5709,2015-10-02,2015,10,2,1121189.0476190476
5710,2015-10-05,2015,10,5,1120940.0952380951
5711,2015-10-06,2015,10,6,1120691.142857143
5712,2015-10-07,2015,10,7,1120442.1904761905
5713,2015-10-08,2015,10,8,1120193.238095238
5714,2015-10-09,2015,10,9,1119944.2857142857
5715,2015-10-13,2015,10,13,1119695.3333333333
5716,2015-10-14,2015,10,14,1119446.380952381
5717,2015-10-15,2015,10,15,1119197.4285714286
5718,2015-10-16,2015,10,16,1118948.4761904762
5719,2015-10-19,2015,10,19,1118699.5238095238
5720,2015-10-20,2015,10,20,1118450.5714285714
5721,2015-10-21,2015,10,21,1118201.619047619
5722,2015-10-22,2015,10,22,1117952.6666666667
5723,2015-10-23,2015,10,23,1117703.7142857143
5724,2015-10-26,2015,10,26,1117454.761904762
5725,2015-10-27,2015,10,27,1117205.8095238095
5726,2015-10-28,2015,10,28,1116956.857142857
5727,2015-10-29,2015,10,29,1116707.9047619049
5728,2015-10-30,2015,10,30,1116458.9523809524
5729,2015-11-02,2015,11,2,1116210.0
5730,2015-11-03,2015,11,3,1116342.5263157894
5731,2015-11-04,2015,11,4,1116475.0526315789
5732,2015-11-05,2015,11,5,1116607.5789473683
5733,2015-11-06,2015,11,6,1116740.105263158
5734,2015-11-09,2015,11,9,1116872.6315789474
5735,2015-11-10,2015,11,10,1117005.1578947369
5736,2015-11-12,2015,11,12,1117137.6842105263
5737,2015-11-13,2015,11,13,1117270.2105263157
5738,2015-11-16,2015,11,16,1117402.7368421052
5739,2015-11-17,2015,11,17,1117535.2631578948
5740,2015-11-18,2015,11,18,1117667.7894736843
5741,2015-11-19,2015,11,19,1117800.3157894737
5742,2015-11-20,2015,11,20,1117932.8421052631
5743,2015-11-23,2015,11,23,1118065.3684210526
5744,2015-11-24,2015,11,24,1118197.894736842
5745,2015-11-25,2015,11,25,1118330.4210526317
5746,2015-11-27,2015,11,27,1118462.9473684211
5747,2015-11-30,2015,11,30,1118595.4736842106
5748,2015-12-01,2015,12,1,1118728.0
5749,2015-12-02,2015,12,2,1119696.3636363635
5750,2015-12-03,2015,12,3,1120664.7272727273
5751,2015-12-04,2015,12,4,1121633.0909090908
5752,2015-12-07,2015,12,7,1122601.4545454546
5753,2015-12-08,2015,12,8,1123569.8181818181
5754,2015-12-09,2015,12,9,1124538.1818181819
5755,2015-12-10,2015,12,10,1125506.5454545454
5756,2015-12-11,2015,12,11,1126474.9090909092
5757,2015-12-14,2015,12,14,1127443.2727272727
5758,2015-12-15,2015,12,15,1128411.6363636365
5759,2015-12-16,2015,12,16,1129380.0
5760,2015-12-17,2015,12,17,1130348.3636363635
5761,2015-12-18,2015,12,18,1131316.7272727273
5762,2015-12-21,2015,12,21,1132285.0909090908
5763,2015-12-22,2015,12,22,1133253.4545454546
5764,2015-12-23,2015,12,23,1134221.8181818181
5765,2015-12-24,2015,12,24,1135190.1818181819
5766,2015-12-28,2015,12,28,1136158.5454545454
5767,2015-12-29,2015,12,29,1137126.9090909092
5768,2015-12-30,2015,12,30,1138095.2727272727
5769,2015-12-31,2015,12,31,1139063.6363636365
5770,2016-01-04,2016,1,4,1140032.0
5771,2016-01-05,2016,1,5,1141077.105263158
5772,2016-01-06,2016,1,6,1142122.2105263157
5773,2016-01-07,2016,1,7,1143167.3157894737
5774,2016-01-08,2016,1,8,1144212.4210526317
5775,2016-01-11,2016,1,11,1145257.5263157894
5776,2016-01-12,2016,1,12,1146302.6315789474
5777,2016-01-13,2016,1,13,1147347.7368421052
5778,2016-01-14,2016,1,14,1148392.8421052631
5779,2016-01-15,2016,1,15,1149437.9473684211
5780,2016-01-19,2016,1,19,1150483.0526315789
5781,2016-01-20,2016,1,20,1151528.1578947369
5782,2016-01-21,2016,1,21,1152573.2631578948
5783,2016-01-22,2016,1,22,1153618.3684210526
5784,2016-01-25,2016,1,25,1154663.4736842106
5785,2016-01-26,2016,1,26,1155708.5789473683
5786,2016-01-27,2016,1,27,1156753.6842105263
5787,2016-01-28,2016,1,28,1157798.7894736843
5788,2016-01-29,2016,1,29,1158843.894736842
5789,2016-02-01,2016,2,1,1159889.0
5790,2016-02-02,2016,2,2,1160627.65
5791,2016-02-03,2016,2,3,1161366.3
5792,2016-02-04,2016,2,4,1162104.95
5793,2016-02-05,2016,2,5,1162843.6
5794,2016-02-08,2016,2,8,1163582.25
5795,2016-02-09,2016,2,9,1164320.9
5796,2016-02-10,2016,2,10,1165059.55
5797,2016-02-11,2016,2,11,1165798.2
5798,2016-02-12,2016,2,12,1166536.85
5799,2016-02-16,2016,2,16,1167275.5
5800,2016-02-17,2016,2,17,1168014.15
5801,2016-02-18,2016,2,18,1168752.8
5802,2016-02-19,2016,2,19,1169491.45
5803,2016-02-22,2016,2,22,1170230.1
5804,2016-02-23,2016,2,23,1170968.75
5805,2016-02-24,2016,2,24,1171707.4
5806,2016-02-25,2016,2,25,1172446.05
5807,2016-02-26,2016,2,26,1173184.7
5808,2016-02-29,2016,2,29,1173923.35
5809,2016-03-01,2016,3,1,1174662.0
5810,2016-03-02,2016,3,2,1174313.6956521738
5811,2016-03-03,2016,3,3,1173965.391304348
5812,2016-03-04,2016,3,4,1173617.0869565217
5813,2016-03-07,2016,3,7,1173268.7826086956
5814,2016-03-08,2016,3,8,1172920.4782608696
5815,2016-03-09,2016,3,9,1172572.1739130435
5816,2016-03-10,2016,3,10,1172223.8695652173
5817,2016-03-11,2016,3,11,1171875.5652173914
5818,2016-03-14,2016,3,14,1171527.2608695652
5819,2016-03-15,2016,3,15,1171178.956521739
5820,2016-03-16,2016,3,16,1170830.652173913
5821,2016-03-17,2016,3,17,1170482.347826087
5822,2016-03-18,2016,3,18,1170134.043478261
5823,2016-03-21,2016,3,21,1169785.7391304348
5824,2016-03-22,2016,3,22,1169437.4347826086
5825,2016-03-23,2016,3,23,1169089.1304347827
5826,2016-03-24,2016,3,24,1168740.8260869565
5827,2016-03-25,2016,3,25,1168392.5217391304
5828,2016-03-28,2016,3,28,1168044.2173913044
5829,2016-03-29,2016,3,29,1167695.9130434783
5830,2016-03-30,2016,3,30,1167347.608695652
5831,2016-03-31,2016,3,31,1166999.3043478262
5832,2016-04-01,2016,4,1,1166651.0
5833,2016-04-04,2016,4,4,1167144.142857143
5834,2016-04-05,2016,4,5,1167637.2857142857
5835,2016-04-06,2016,4,6,1168130.4285714286
5836,2016-04-07,2016,4,7,1168623.5714285714
5837,2016-04-08,2016,4,8,1169116.7142857143
5838,2016-04-11,2016,4,11,1169609.857142857
5839,2016-04-12,2016,4,12,1170103.0
5840,2016-04-13,2016,4,13,1170596.142857143
5841,2016-04-14,2016,4,14,1171089.2857142857
5842,2016-04-15,2016,4,15,1171582.4285714286
5843,2016-04-18,2016,4,18,1172075.5714285714
5844,2016-04-19,2016,4,19,1172568.7142857143
5845,2016-04-20,2016,4,20,1173061.857142857
5846,2016-04-21,2016,4,21,1173555.0
5847,2016-04-22,2016,4,22,1174048.142857143
5848,2016-04-25,2016,4,25,1174541.2857142857
5849,2016-04-26,2016,4,26,1175034.4285714286
5850,2016-04-27,2016,4,27,1175527.5714285714
5851,2016-04-28,2016,4,28,1176020.7142857143
5852,2016-04-29,2016,4,29,1176513.857142857
5853,2016-05-02,2016,5,2,1177007.0
5854,2016-05-03,2016,5,3,1177454.380952381
5855,2016-05-04,2016,5,4,1177901.761904762
5856,2016-05-05,2016,5,5,1178349.142857143
5857,2016-05-06,2016,5,6,1178796.5238095238
5858,2016-05-09,2016,5,9,1179243.9047619049
5859,2016-05-10,2016,5,10,1179691.2857142857
5860,2016-05-11,2016,5,11,1180138.6666666667
5861,2016-05-12,2016,5,12,1180586.0476190476
5862,2016-05-13,2016,5,13,1181033.4285714286
5863,2016-05-16,2016,5,16,1181480.8095238095
5864,2016-05-17,2016,5,17,1181928.1904761905
5865,2016-05-18,2016,5,18,1182375.5714285714
5866,2016-05-19,2016,5,19,1182822.9523809524
5867,2016-05-20,2016,5,20,1183270.3333333333
5868,2016-05-23,2016,5,23,1183717.7142857143
5869,2016-05-24,2016,5,24,1184165.0952380951
5870,2016-05-25,2016,5,25,1184612.4761904762
5871,2016-05-26,2016,5,26,1185059.857142857
5872,2016-05-27,2016,5,27,1185507.238095238
5873,2016-05-31,2016,5,31,1185954.619047619
5874,2016-06-01,2016,6,1,1186402.0
5875,2016-06-02,2016,6,2,1186556.4090909092
5876,2016-06-03,2016,6,3,1186710.8181818181
5877,2016-06-06,2016,6,6,1186865.2272727273
5878,2016-06-07,2016,6,7,1187019.6363636365
5879,2016-06-08,2016,6,8,1187174.0454545454
5880,2016-06-09,2016,6,9,1187328.4545454546
5881,2016-06-10,2016,6,10,1187482.8636363635
5882,2016-06-13,2016,6,13,1187637.2727272727
5883,2016-06-14,2016,6,14,1187791.6818181819
5884,2016-06-15,2016,6,15,1187946.0909090908
5885,2016-06-16,2016,6,16,1188100.5
5886,2016-06-17,2016,6,17,1188254.9090909092
5887,2016-06-20,2016,6,20,1188409.3181818181
5888,2016-06-21,2016,6,21,1188563.7272727273
5889,2016-06-22,2016,6,22,1188718.1363636365
5890,2016-06-23,2016,6,23,1188872.5454545454
5891,2016-06-24,2016,6,24,1189026.9545454546
