,DATE,Year,Month,Day,Income
596,1961-04-14,1961,4,14,434.675
597,1961-04-17,1961,4,17,434.85
598,1961-04-18,1961,4,18,435.02500000000003
599,1961-04-19,1961,4,19,435.20000000000005
600,1961-04-20,1961,4,20,435.375
601,1961-04-21,1961,4,21,435.55
602,1961-04-24,1961,4,24,435.725
603,1961-04-25,1961,4,25,435.90000000000003
604,1961-04-26,1961,4,26,436.07500000000005
605,1961-04-27,1961,4,27,436.25
606,1961-04-28,1961,4,28,436.425
607,1961-05-01,1961,5,1,436.6
608,1961-05-02,1961,5,2,436.7913043478261
609,1961-05-03,1961,5,3,436.9826086956522
610,1961-05-04,1961,5,4,437.1739130434783
611,1961-05-05,1961,5,5,437.3652173913044
612,1961-05-08,1961,5,8,437.55652173913046
613,1961-05-09,1961,5,9,437.74782608695654
614,1961-05-10,1961,5,10,437.9391304347826
615,1961-05-11,1961,5,11,438.1304347826087
616,1961-05-12,1961,5,12,438.3217391304348
617,1961-05-15,1961,5,15,438.5130434782609
618,1961-05-16,1961,5,16,438.704347826087
619,1961-05-17,1961,5,17,438.89565217391305
620,1961-05-18,1961,5,18,439.0869565217391
621,1961-05-19,1961,5,19,439.2782608695652
622,1961-05-22,1961,5,22,439.46956521739133
623,1961-05-23,1961,5,23,439.6608695652174
624,1961-05-24,1961,5,24,439.8521739130435
625,1961-05-25,1961,5,25,440.04347826086956
626,1961-05-26,1961,5,26,440.23478260869564
627,1961-05-29,1961,5,29,440.4260869565217
628,1961-05-30,1961,5,30,440.61739130434785
629,1961-05-31,1961,5,31,440.8086956521739
630,1961-06-01,1961,6,1,441.0
631,1961-06-02,1961,6,2,441.1045454545455
632,1961-06-05,1961,6,5,441.2090909090909
633,1961-06-06,1961,6,6,441.31363636363636
634,1961-06-07,1961,6,7,441.41818181818184
635,1961-06-08,1961,6,8,441.52272727272725
636,1961-06-09,1961,6,9,441.6272727272727
637,1961-06-12,1961,6,12,441.7318181818182
638,1961-06-13,1961,6,13,441.8363636363636
639,1961-06-14,1961,6,14,441.9409090909091
640,1961-06-15,1961,6,15,442.04545454545456
641,1961-06-16,1961,6,16,442.15
642,1961-06-19,1961,6,19,442.25454545454545
643,1961-06-20,1961,6,20,442.3590909090909
644,1961-06-21,1961,6,21,442.4636363636364
645,1961-06-22,1961,6,22,442.5681818181818
646,1961-06-23,1961,6,23,442.6727272727273
647,1961-06-26,1961,6,26,442.77727272727276
648,1961-06-27,1961,6,27,442.8818181818182
649,1961-06-28,1961,6,28,442.98636363636365
650,1961-06-29,1961,6,29,443.0909090909091
651,1961-06-30,1961,6,30,443.19545454545454
652,1961-07-03,1961,7,3,443.3
653,1961-07-04,1961,7,4,443.32380952380953
654,1961-07-05,1961,7,5,443.34761904761905
655,1961-07-06,1961,7,6,443.37142857142857
656,1961-07-07,1961,7,7,443.3952380952381
657,1961-07-10,1961,7,10,443.4190476190476
658,1961-07-11,1961,7,11,443.4428571428572
659,1961-07-12,1961,7,12,443.4666666666667
660,1961-07-13,1961,7,13,443.4904761904762
661,1961-07-14,1961,7,14,443.51428571428573
662,1961-07-17,1961,7,17,443.53809523809525
663,1961-07-18,1961,7,18,443.56190476190477
664,1961-07-19,1961,7,19,443.5857142857143
665,1961-07-20,1961,7,20,443.6095238095238
666,1961-07-21,1961,7,21,443.6333333333333
667,1961-07-24,1961,7,24,443.65714285714284
668,1961-07-25,1961,7,25,443.6809523809524
669,1961-07-26,1961,7,26,443.70476190476194
670,1961-07-27,1961,7,27,443.72857142857146
671,1961-07-28,1961,7,28,443.752380952381
672,1961-07-31,1961,7,31,443.7761904761905
673,1961-08-01,1961,8,1,443.8
674,1961-08-02,1961,8,2,443.84782608695656
675,1961-08-03,1961,8,3,443.89565217391305
676,1961-08-04,1961,8,4,443.9434782608696
677,1961-08-07,1961,8,7,443.9913043478261
678,1961-08-08,1961,8,8,444.03913043478263
679,1961-08-09,1961,8,9,444.0869565217391
680,1961-08-10,1961,8,10,444.1347826086957
681,1961-08-11,1961,8,11,444.18260869565216
682,1961-08-14,1961,8,14,444.2304347826087
683,1961-08-15,1961,8,15,444.2782608695652
684,1961-08-16,1961,8,16,444.32608695652175
685,1961-08-17,1961,8,17,444.37391304347824
686,1961-08-18,1961,8,18,444.4217391304348
687,1961-08-21,1961,8,21,444.4695652173913
688,1961-08-22,1961,8,22,444.5173913043478
689,1961-08-23,1961,8,23,444.5652173913043
690,1961-08-24,1961,8,24,444.61304347826086
691,1961-08-25,1961,8,25,444.66086956521735
692,1961-08-28,1961,8,28,444.7086956521739
693,1961-08-29,1961,8,29,444.7565217391304
694,1961-08-30,1961,8,30,444.80434782608694
695,1961-08-31,1961,8,31,444.85217391304343
696,1961-09-01,1961,9,1,444.9
697,1961-09-04,1961,9,4,445.09999999999997
698,1961-09-05,1961,9,5,445.29999999999995
699,1961-09-06,1961,9,6,445.5
700,1961-09-07,1961,9,7,445.7
701,1961-09-08,1961,9,8,445.9
702,1961-09-11,1961,9,11,446.09999999999997
703,1961-09-12,1961,9,12,446.3
704,1961-09-13,1961,9,13,446.5
705,1961-09-14,1961,9,14,446.7
706,1961-09-15,1961,9,15,446.9
707,1961-09-18,1961,9,18,447.1
708,1961-09-19,1961,9,19,447.3
709,1961-09-20,1961,9,20,447.5
710,1961-09-21,1961,9,21,447.7
711,1961-09-22,1961,9,22,447.90000000000003
712,1961-09-25,1961,9,25,448.1
713,1961-09-26,1961,9,26,448.3
714,1961-09-27,1961,9,27,448.5
715,1961-09-28,1961,9,28,448.70000000000005
716,1961-09-29,1961,9,29,448.90000000000003
717,1961-10-02,1961,10,2,449.1
718,1961-10-03,1961,10,3,449.2909090909091
719,1961-10-04,1961,10,4,449.4818181818182
720,1961-10-05,1961,10,5,449.6727272727273
721,1961-10-06,1961,10,6,449.8636363636364
722,1961-10-09,1961,10,9,450.05454545454546
723,1961-10-10,1961,10,10,450.24545454545455
724,1961-10-11,1961,10,11,450.43636363636364
725,1961-10-12,1961,10,12,450.6272727272727
726,1961-10-13,1961,10,13,450.8181818181818
727,1961-10-16,1961,10,16,451.0090909090909
728,1961-10-17,1961,10,17,451.20000000000005
729,1961-10-18,1961,10,18,451.39090909090913
730,1961-10-19,1961,10,19,451.5818181818182
731,1961-10-20,1961,10,20,451.7727272727273
732,1961-10-23,1961,10,23,451.9636363636364
733,1961-10-24,1961,10,24,452.1545454545455
734,1961-10-25,1961,10,25,452.3454545454546
735,1961-10-26,1961,10,26,452.53636363636366
736,1961-10-27,1961,10,27,452.72727272727275
737,1961-10-30,1961,10,30,452.91818181818184
738,1961-10-31,1961,10,31,453.1090909090909
739,1961-11-01,1961,11,1,453.3
740,1961-11-02,1961,11,2,453.4227272727273
741,1961-11-03,1961,11,3,453.54545454545456
742,1961-11-06,1961,11,6,453.66818181818184
743,1961-11-07,1961,11,7,453.7909090909091
744,1961-11-08,1961,11,8,453.9136363636364
745,1961-11-09,1961,11,9,454.03636363636366
746,1961-11-10,1961,11,10,454.15909090909093
747,1961-11-13,1961,11,13,454.2818181818182
748,1961-11-14,1961,11,14,454.4045454545455
749,1961-11-15,1961,11,15,454.52727272727276
750,1961-11-16,1961,11,16,454.65
751,1961-11-17,1961,11,17,454.77272727272725
752,1961-11-20,1961,11,20,454.8954545454545
753,1961-11-21,1961,11,21,455.0181818181818
754,1961-11-22,1961,11,22,455.1409090909091
755,1961-11-23,1961,11,23,455.26363636363635
756,1961-11-24,1961,11,24,455.3863636363636
757,1961-11-27,1961,11,27,455.5090909090909
758,1961-11-28,1961,11,28,455.6318181818182
759,1961-11-29,1961,11,29,455.75454545454545
760,1961-11-30,1961,11,30,455.8772727272727
761,1961-12-01,1961,12,1,456.0
762,1961-12-04,1961,12,4,456.01428571428573
763,1961-12-05,1961,12,5,456.0285714285714
764,1961-12-06,1961,12,6,456.04285714285714
765,1961-12-07,1961,12,7,456.0571428571429
766,1961-12-08,1961,12,8,456.07142857142856
767,1961-12-11,1961,12,11,456.0857142857143
768,1961-12-12,1961,12,12,456.1
769,1961-12-13,1961,12,13,456.1142857142857
770,1961-12-14,1961,12,14,456.12857142857143
771,1961-12-15,1961,12,15,456.14285714285717
772,1961-12-18,1961,12,18,456.15714285714284
773,1961-12-19,1961,12,19,456.1714285714286
774,1961-12-20,1961,12,20,456.1857142857143
775,1961-12-21,1961,12,21,456.2
776,1961-12-22,1961,12,22,456.2142857142857
777,1961-12-25,1961,12,25,456.22857142857146
778,1961-12-26,1961,12,26,456.24285714285713
779,1961-12-27,1961,12,27,456.25714285714287
780,1961-12-28,1961,12,28,456.2714285714286
781,1961-12-29,1961,12,29,456.2857142857143
782,1962-01-01,1962,1,1,456.3
783,1962-01-02,1962,1,2,456.4434782608696
784,1962-01-03,1962,1,3,456.5869565217391
785,1962-01-04,1962,1,4,456.7304347826087
786,1962-01-05,1962,1,5,456.8739130434783
787,1962-01-08,1962,1,8,457.0173913043478
788,1962-01-09,1962,1,9,457.1608695652174
789,1962-01-10,1962,1,10,457.304347826087
790,1962-01-11,1962,1,11,457.4478260869565
791,1962-01-12,1962,1,12,457.5913043478261
792,1962-01-15,1962,1,15,457.7347826086957
793,1962-01-16,1962,1,16,457.8782608695652
794,1962-01-17,1962,1,17,458.0217391304348
795,1962-01-18,1962,1,18,458.16521739130434
796,1962-01-19,1962,1,19,458.3086956521739
797,1962-01-22,1962,1,22,458.4521739130435
798,1962-01-23,1962,1,23,458.59565217391304
799,1962-01-24,1962,1,24,458.7391304347826
800,1962-01-25,1962,1,25,458.8826086956522
801,1962-01-26,1962,1,26,459.02608695652174
802,1962-01-29,1962,1,29,459.1695652173913
803,1962-01-30,1962,1,30,459.3130434782609
804,1962-01-31,1962,1,31,459.45652173913044
805,1962-02-01,1962,2,1,459.6
806,1962-02-02,1962,2,2,459.785
807,1962-02-05,1962,2,5,459.97
808,1962-02-06,1962,2,6,460.15500000000003
809,1962-02-07,1962,2,7,460.34000000000003
810,1962-02-08,1962,2,8,460.52500000000003
811,1962-02-09,1962,2,9,460.71000000000004
812,1962-02-12,1962,2,12,460.89500000000004
813,1962-02-13,1962,2,13,461.08000000000004
814,1962-02-14,1962,2,14,461.26500000000004
815,1962-02-15,1962,2,15,461.45000000000005
816,1962-02-16,1962,2,16,461.635
817,1962-02-19,1962,2,19,461.82
818,1962-02-20,1962,2,20,462.005
819,1962-02-21,1962,2,21,462.19
820,1962-02-22,1962,2,22,462.375
821,1962-02-23,1962,2,23,462.56
822,1962-02-26,1962,2,26,462.745
823,1962-02-27,1962,2,27,462.93
824,1962-02-28,1962,2,28,463.115
825,1962-03-01,1962,3,1,463.3
826,1962-03-02,1962,3,2,463.42727272727274
827,1962-03-05,1962,3,5,463.55454545454546
828,1962-03-06,1962,3,6,463.6818181818182
829,1962-03-07,1962,3,7,463.8090909090909
830,1962-03-08,1962,3,8,463.93636363636364
831,1962-03-09,1962,3,9,464.06363636363636
832,1962-03-12,1962,3,12,464.1909090909091
833,1962-03-13,1962,3,13,464.3181818181818
834,1962-03-14,1962,3,14,464.44545454545454
835,1962-03-15,1962,3,15,464.57272727272726
836,1962-03-16,1962,3,16,464.70000000000005
837,1962-03-19,1962,3,19,464.82727272727277
838,1962-03-20,1962,3,20,464.9545454545455
839,1962-03-21,1962,3,21,465.0818181818182
840,1962-03-22,1962,3,22,465.20909090909095
841,1962-03-23,1962,3,23,465.33636363636367
842,1962-03-26,1962,3,26,465.4636363636364
843,1962-03-27,1962,3,27,465.5909090909091
844,1962-03-28,1962,3,28,465.71818181818185
845,1962-03-29,1962,3,29,465.8454545454546
846,1962-03-30,1962,3,30,465.9727272727273
847,1962-04-02,1962,4,2,466.1
848,1962-04-03,1962,4,3,466.1380952380953
849,1962-04-04,1962,4,4,466.17619047619047
850,1962-04-05,1962,4,5,466.2142857142857
851,1962-04-06,1962,4,6,466.252380952381
852,1962-04-09,1962,4,9,466.2904761904762
853,1962-04-10,1962,4,10,466.3285714285714
854,1962-04-11,1962,4,11,466.3666666666667
855,1962-04-12,1962,4,12,466.4047619047619
856,1962-04-13,1962,4,13,466.4428571428571
857,1962-04-16,1962,4,16,466.4809523809524
858,1962-04-17,1962,4,17,466.5190476190476
859,1962-04-18,1962,4,18,466.5571428571429
860,1962-04-19,1962,4,19,466.5952380952381
861,1962-04-20,1962,4,20,466.6333333333333
862,1962-04-23,1962,4,23,466.6714285714286
863,1962-04-24,1962,4,24,466.7095238095238
864,1962-04-25,1962,4,25,466.747619047619
865,1962-04-26,1962,4,26,466.7857142857143
866,1962-04-27,1962,4,27,466.82380952380953
867,1962-04-30,1962,4,30,466.8619047619047
868,1962-05-01,1962,5,1,466.9
869,1962-05-02,1962,5,2,466.95652173913044
870,1962-05-03,1962,5,3,467.01304347826084
871,1962-05-04,1962,5,4,467.0695652173913
872,1962-05-07,1962,5,7,467.1260869565217
873,1962-05-08,1962,5,8,467.18260869565216
874,1962-05-09,1962,5,9,467.23913043478257
875,1962-05-10,1962,5,10,467.295652173913
876,1962-05-11,1962,5,11,467.3521739130435
877,1962-05-14,1962,5,14,467.4086956521739
878,1962-05-15,1962,5,15,467.46521739130435
879,1962-05-16,1962,5,16,467.52173913043475
880,1962-05-17,1962,5,17,467.5782608695652
881,1962-05-18,1962,5,18,467.6347826086956
882,1962-05-21,1962,5,21,467.6913043478261
883,1962-05-22,1962,5,22,467.7478260869565
884,1962-05-23,1962,5,23,467.80434782608694
885,1962-05-24,1962,5,24,467.8608695652174
886,1962-05-25,1962,5,25,467.9173913043478
887,1962-05-28,1962,5,28,467.97391304347826
888,1962-05-29,1962,5,29,468.03043478260867
889,1962-05-30,1962,5,30,468.0869565217391
890,1962-05-31,1962,5,31,468.14347826086953
891,1962-06-01,1962,6,1,468.2
892,1962-06-04,1962,6,4,468.2857142857143
893,1962-06-05,1962,6,5,468.37142857142857
894,1962-06-06,1962,6,6,468.45714285714286
895,1962-06-07,1962,6,7,468.54285714285714
896,1962-06-08,1962,6,8,468.62857142857143
897,1962-06-11,1962,6,11,468.7142857142857
898,1962-06-12,1962,6,12,468.8
899,1962-06-13,1962,6,13,468.8857142857143
900,1962-06-14,1962,6,14,468.9714285714286
901,1962-06-15,1962,6,15,469.0571428571429
902,1962-06-18,1962,6,18,469.1428571428571
903,1962-06-19,1962,6,19,469.2285714285714
904,1962-06-20,1962,6,20,469.3142857142857
905,1962-06-21,1962,6,21,469.4
906,1962-06-22,1962,6,22,469.48571428571427
907,1962-06-25,1962,6,25,469.57142857142856
908,1962-06-26,1962,6,26,469.65714285714284
909,1962-06-27,1962,6,27,469.74285714285713
910,1962-06-28,1962,6,28,469.8285714285714
911,1962-06-29,1962,6,29,469.9142857142857
912,1962-07-02,1962,7,2,470.0
913,1962-07-03,1962,7,3,470.0590909090909
914,1962-07-04,1962,7,4,470.1181818181818
915,1962-07-05,1962,7,5,470.17727272727274
916,1962-07-06,1962,7,6,470.23636363636365
917,1962-07-09,1962,7,9,470.29545454545456
918,1962-07-10,1962,7,10,470.3545454545455
919,1962-07-11,1962,7,11,470.4136363636364
920,1962-07-12,1962,7,12,470.4727272727273
921,1962-07-13,1962,7,13,470.5318181818182
922,1962-07-16,1962,7,16,470.5909090909091
923,1962-07-17,1962,7,17,470.65
924,1962-07-18,1962,7,18,470.7090909090909
925,1962-07-19,1962,7,19,470.7681818181818
926,1962-07-20,1962,7,20,470.8272727272727
927,1962-07-23,1962,7,23,470.8863636363636
928,1962-07-24,1962,7,24,470.94545454545454
929,1962-07-25,1962,7,25,471.00454545454545
930,1962-07-26,1962,7,26,471.06363636363636
931,1962-07-27,1962,7,27,471.1227272727273
932,1962-07-30,1962,7,30,471.1818181818182
933,1962-07-31,1962,7,31,471.2409090909091
934,1962-08-01,1962,8,1,471.3
935,1962-08-02,1962,8,2,471.40869565217395
936,1962-08-03,1962,8,3,471.5173913043478
937,1962-08-06,1962,8,6,471.62608695652176
938,1962-08-07,1962,8,7,471.73478260869564
939,1962-08-08,1962,8,8,471.8434782608696
940,1962-08-09,1962,8,9,471.9521739130435
941,1962-08-10,1962,8,10,472.0608695652174
942,1962-08-13,1962,8,13,472.1695652173913
943,1962-08-14,1962,8,14,472.2782608695652
944,1962-08-15,1962,8,15,472.38695652173914
945,1962-08-16,1962,8,16,472.4956521739131
946,1962-08-17,1962,8,17,472.60434782608695
947,1962-08-20,1962,8,20,472.7130434782609
948,1962-08-21,1962,8,21,472.8217391304348
949,1962-08-22,1962,8,22,472.9304347826087
950,1962-08-23,1962,8,23,473.03913043478263
951,1962-08-24,1962,8,24,473.1478260869565
952,1962-08-27,1962,8,27,473.25652173913045
953,1962-08-28,1962,8,28,473.3652173913044
954,1962-08-29,1962,8,29,473.47391304347826
955,1962-08-30,1962,8,30,473.5826086956522
956,1962-08-31,1962,8,31,473.6913043478261
957,1962-09-03,1962,9,3,473.8
958,1962-09-04,1962,9,4,473.89
959,1962-09-05,1962,9,5,473.98
960,1962-09-06,1962,9,6,474.07
961,1962-09-07,1962,9,7,474.16
962,1962-09-10,1962,9,10,474.25
963,1962-09-11,1962,9,11,474.34000000000003
964,1962-09-12,1962,9,12,474.43
965,1962-09-13,1962,9,13,474.52000000000004
966,1962-09-14,1962,9,14,474.61
967,1962-09-17,1962,9,17,474.70000000000005
968,1962-09-18,1962,9,18,474.79
969,1962-09-19,1962,9,19,474.88
970,1962-09-20,1962,9,20,474.97
971,1962-09-21,1962,9,21,475.06
972,1962-09-24,1962,9,24,475.15000000000003
973,1962-09-25,1962,9,25,475.24
974,1962-09-26,1962,9,26,475.33000000000004
975,1962-09-27,1962,9,27,475.42
976,1962-09-28,1962,9,28,475.51000000000005
977,1962-10-01,1962,10,1,475.6
978,1962-10-02,1962,10,2,475.70869565217396
979,1962-10-03,1962,10,3,475.81739130434784
980,1962-10-04,1962,10,4,475.9260869565218
981,1962-10-05,1962,10,5,476.03478260869565
982,1962-10-08,1962,10,8,476.1434782608696
983,1962-10-09,1962,10,9,476.2521739130435
984,1962-10-10,1962,10,10,476.3608695652174
985,1962-10-11,1962,10,11,476.46956521739133
986,1962-10-12,1962,10,12,476.5782608695652
987,1962-10-15,1962,10,15,476.68695652173915
988,1962-10-16,1962,10,16,476.7956521739131
989,1962-10-17,1962,10,17,476.90434782608696
990,1962-10-18,1962,10,18,477.0130434782609
991,1962-10-19,1962,10,19,477.12173913043483
992,1962-10-22,1962,10,22,477.2304347826087
993,1962-10-23,1962,10,23,477.33913043478265
994,1962-10-24,1962,10,24,477.4478260869565
995,1962-10-25,1962,10,25,477.55652173913046
996,1962-10-26,1962,10,26,477.6652173913044
997,1962-10-29,1962,10,29,477.7739130434783
998,1962-10-30,1962,10,30,477.8826086956522
999,1962-10-31,1962,10,31,477.9913043478261
1000,1962-11-01,1962,11,1,478.1
1001,1962-11-02,1962,11,2,478.1909090909091
1002,1962-11-05,1962,11,5,478.2818181818182
1003,1962-11-06,1962,11,6,478.3727272727273
1004,1962-11-07,1962,11,7,478.4636363636364
1005,1962-11-08,1962,11,8,478.55454545454546
1006,1962-11-09,1962,11,9,478.6454545454546
1007,1962-11-12,1962,11,12,478.73636363636365
1008,1962-11-13,1962,11,13,478.82727272727277
1009,1962-11-14,1962,11,14,478.91818181818184
1010,1962-11-15,1962,11,15,479.00909090909096
1011,1962-11-16,1962,11,16,479.1
1012,1962-11-19,1962,11,19,479.1909090909091
1013,1962-11-20,1962,11,20,479.2818181818182
1014,1962-11-21,1962,11,21,479.3727272727273
1015,1962-11-22,1962,11,22,479.4636363636364
1016,1962-11-23,1962,11,23,479.55454545454546
1017,1962-11-26,1962,11,26,479.6454545454546
1018,1962-11-27,1962,11,27,479.73636363636365
1019,1962-11-28,1962,11,28,479.82727272727277
1020,1962-11-29,1962,11,29,479.91818181818184
1021,1962-11-30,1962,11,30,480.00909090909096
1022,1962-12-03,1962,12,3,480.1
1023,1962-12-04,1962,12,4,480.2952380952381
1024,1962-12-05,1962,12,5,480.4904761904762
1025,1962-12-06,1962,12,6,480.6857142857143
1026,1962-12-07,1962,12,7,480.8809523809524
1027,1962-12-10,1962,12,10,481.0761904761905
1028,1962-12-11,1962,12,11,481.2714285714286
1029,1962-12-12,1962,12,12,481.4666666666667
1030,1962-12-13,1962,12,13,481.6619047619048
1031,1962-12-14,1962,12,14,481.8571428571429
1032,1962-12-17,1962,12,17,482.052380952381
1033,1962-12-18,1962,12,18,482.247619047619
1034,1962-12-19,1962,12,19,482.4428571428571
1035,1962-12-20,1962,12,20,482.6380952380952
1036,1962-12-21,1962,12,21,482.8333333333333
1037,1962-12-24,1962,12,24,483.0285714285714
1038,1962-12-25,1962,12,25,483.2238095238095
1039,1962-12-26,1962,12,26,483.4190476190476
1040,1962-12-27,1962,12,27,483.6142857142857
1041,1962-12-28,1962,12,28,483.8095238095238
1042,1962-12-31,1962,12,31,484.0047619047619
1043,1963-01-01,1963,1,1,484.2
1044,1963-01-02,1963,1,2,484.10434782608695
1045,1963-01-03,1963,1,3,484.0086956521739
1046,1963-01-04,1963,1,4,483.9130434782609
1047,1963-01-07,1963,1,7,483.81739130434784
1048,1963-01-08,1963,1,8,483.7217391304348
1049,1963-01-09,1963,1,9,483.6260869565217
1050,1963-01-10,1963,1,10,483.53043478260867
1051,1963-01-11,1963,1,11,483.4347826086956
1052,1963-01-14,1963,1,14,483.3391304347826
1053,1963-01-15,1963,1,15,483.24347826086955
1054,1963-01-16,1963,1,16,483.1478260869565
1055,1963-01-17,1963,1,17,483.0521739130435
1056,1963-01-18,1963,1,18,482.95652173913044
1057,1963-01-21,1963,1,21,482.8608695652174
1058,1963-01-22,1963,1,22,482.76521739130436
1059,1963-01-23,1963,1,23,482.6695652173913
1060,1963-01-24,1963,1,24,482.5739130434783
1061,1963-01-25,1963,1,25,482.4782608695652
1062,1963-01-28,1963,1,28,482.38260869565215
1063,1963-01-29,1963,1,29,482.2869565217391
1064,1963-01-30,1963,1,30,482.1913043478261
1065,1963-01-31,1963,1,31,482.09565217391304
1066,1963-02-01,1963,2,1,482.0
1067,1963-02-04,1963,2,4,482.085
1068,1963-02-05,1963,2,5,482.17
1069,1963-02-06,1963,2,6,482.255
1070,1963-02-07,1963,2,7,482.34
1071,1963-02-08,1963,2,8,482.425
1072,1963-02-11,1963,2,11,482.51
1073,1963-02-12,1963,2,12,482.59499999999997
1074,1963-02-13,1963,2,13,482.68
1075,1963-02-14,1963,2,14,482.765
1076,1963-02-15,1963,2,15,482.85
1077,1963-02-18,1963,2,18,482.935
1078,1963-02-19,1963,2,19,483.02
1079,1963-02-20,1963,2,20,483.105
1080,1963-02-21,1963,2,21,483.19
1081,1963-02-22,1963,2,22,483.275
1082,1963-02-25,1963,2,25,483.36
1083,1963-02-26,1963,2,26,483.445
1084,1963-02-27,1963,2,27,483.53
1085,1963-02-28,1963,2,28,483.615
1086,1963-03-01,1963,3,1,483.7
1087,1963-03-04,1963,3,4,483.76666666666665
1088,1963-03-05,1963,3,5,483.8333333333333
1089,1963-03-06,1963,3,6,483.9
1090,1963-03-07,1963,3,7,483.96666666666664
1091,1963-03-08,1963,3,8,484.0333333333333
