,DATE,Year,Month,Day,HomePrice
6278,1999-12-23,1999,12,23,228.48836065573772
6279,1999-12-27,1999,12,27,228.55868852459017
6280,1999-12-28,1999,12,28,228.62901639344264
6281,1999-12-29,1999,12,29,228.69934426229509
6282,1999-12-30,1999,12,30,228.76967213114756
6283,2000-01-03,2000,1,3,228.84
6284,2000-01-04,2000,1,4,228.89904761904762
6285,2000-01-05,2000,1,5,228.95809523809524
6286,2000-01-06,2000,1,6,229.01714285714286
6287,2000-01-07,2000,1,7,229.07619047619048
6288,2000-01-10,2000,1,10,229.1352380952381
6289,2000-01-11,2000,1,11,229.1942857142857
6290,2000-01-12,2000,1,12,229.25333333333333
6291,2000-01-13,2000,1,13,229.31238095238095
6292,2000-01-14,2000,1,14,229.37142857142857
6293,2000-01-18,2000,1,18,229.43047619047618
6294,2000-01-19,2000,1,19,229.4895238095238
6295,2000-01-20,2000,1,20,229.54857142857142
6296,2000-01-21,2000,1,21,229.60761904761904
6297,2000-01-24,2000,1,24,229.66666666666666
6298,2000-01-25,2000,1,25,229.72571428571428
6299,2000-01-26,2000,1,26,229.78476190476192
6300,2000-01-27,2000,1,27,229.84380952380954
6301,2000-01-28,2000,1,28,229.90285714285716
6302,2000-01-31,2000,1,31,229.96190476190478
6303,2000-02-01,2000,2,1,230.0209523809524
6304,2000-02-02,2000,2,2,230.08
6305,2000-02-03,2000,2,3,230.13904761904763
6306,2000-02-04,2000,2,4,230.19809523809525
6307,2000-02-07,2000,2,7,230.25714285714287
6308,2000-02-08,2000,2,8,230.31619047619049
6309,2000-02-09,2000,2,9,230.3752380952381
6310,2000-02-10,2000,2,10,230.43428571428572
6311,2000-02-11,2000,2,11,230.49333333333334
6312,2000-02-14,2000,2,14,230.55238095238096
6313,2000-02-15,2000,2,15,230.61142857142858
6314,2000-02-16,2000,2,16,230.6704761904762
6315,2000-02-17,2000,2,17,230.7295238095238
6316,2000-02-18,2000,2,18,230.78857142857143
6317,2000-02-22,2000,2,22,230.84761904761905
6318,2000-02-23,2000,2,23,230.90666666666667
6319,2000-02-24,2000,2,24,230.96571428571428
6320,2000-02-25,2000,2,25,231.0247619047619
6321,2000-02-28,2000,2,28,231.08380952380952
6322,2000-02-29,2000,2,29,231.14285714285714
6323,2000-03-01,2000,3,1,231.20190476190476
6324,2000-03-02,2000,3,2,231.26095238095238
6325,2000-03-03,2000,3,3,231.32
6326,2000-03-06,2000,3,6,231.3790476190476
6327,2000-03-07,2000,3,7,231.43809523809523
6328,2000-03-08,2000,3,8,231.49714285714285
6329,2000-03-09,2000,3,9,231.55619047619047
6330,2000-03-10,2000,3,10,231.61523809523808
6331,2000-03-13,2000,3,13,231.67428571428573
6332,2000-03-14,2000,3,14,231.73333333333335
6333,2000-03-15,2000,3,15,231.79238095238097
6334,2000-03-16,2000,3,16,231.85142857142858
6335,2000-03-17,2000,3,17,231.9104761904762
6336,2000-03-20,2000,3,20,231.96952380952382
6337,2000-03-21,2000,3,21,232.02857142857144
6338,2000-03-22,2000,3,22,232.08761904761906
6339,2000-03-23,2000,3,23,232.14666666666668
6340,2000-03-24,2000,3,24,232.2057142857143
6341,2000-03-27,2000,3,27,232.2647619047619
6342,2000-03-28,2000,3,28,232.32380952380953
6343,2000-03-29,2000,3,29,232.38285714285715
6344,2000-03-30,2000,3,30,232.44190476190477
6345,2000-03-31,2000,3,31,232.50095238095238
6346,2000-04-03,2000,4,3,232.56
6347,2000-04-04,2000,4,4,232.62609375
6348,2000-04-05,2000,4,5,232.6921875
6349,2000-04-06,2000,4,6,232.75828125
6350,2000-04-07,2000,4,7,232.824375
6351,2000-04-10,2000,4,10,232.89046875
6352,2000-04-11,2000,4,11,232.9565625
6353,2000-04-12,2000,4,12,233.02265625
6354,2000-04-13,2000,4,13,233.08875
6355,2000-04-14,2000,4,14,233.15484375
6356,2000-04-17,2000,4,17,233.2209375
6357,2000-04-18,2000,4,18,233.28703125
6358,2000-04-19,2000,4,19,233.353125
6359,2000-04-20,2000,4,20,233.41921875
6360,2000-04-21,2000,4,21,233.4853125
6361,2000-04-24,2000,4,24,233.55140625
6362,2000-04-25,2000,4,25,233.6175
6363,2000-04-26,2000,4,26,233.68359375
6364,2000-04-27,2000,4,27,233.7496875
6365,2000-04-28,2000,4,28,233.81578125
6366,2000-05-01,2000,5,1,233.881875
6367,2000-05-02,2000,5,2,233.94796875
6368,2000-05-03,2000,5,3,234.0140625
6369,2000-05-04,2000,5,4,234.08015625
6370,2000-05-05,2000,5,5,234.14625
6371,2000-05-08,2000,5,8,234.21234375
6372,2000-05-09,2000,5,9,234.2784375
6373,2000-05-10,2000,5,10,234.34453125
6374,2000-05-11,2000,5,11,234.410625
6375,2000-05-12,2000,5,12,234.47671875
6376,2000-05-15,2000,5,15,234.5428125
6377,2000-05-16,2000,5,16,234.60890625
6378,2000-05-17,2000,5,17,234.675
6379,2000-05-18,2000,5,18,234.74109375
6380,2000-05-19,2000,5,19,234.8071875
6381,2000-05-22,2000,5,22,234.87328125
6382,2000-05-23,2000,5,23,234.93937499999998
6383,2000-05-24,2000,5,24,235.00546875
6384,2000-05-25,2000,5,25,235.0715625
6385,2000-05-26,2000,5,26,235.13765625
6386,2000-05-30,2000,5,30,235.20374999999999
6387,2000-05-31,2000,5,31,235.26984375
6388,2000-06-01,2000,6,1,235.3359375
6389,2000-06-02,2000,6,2,235.40203125
6390,2000-06-05,2000,6,5,235.468125
6391,2000-06-06,2000,6,6,235.53421875
6392,2000-06-07,2000,6,7,235.6003125
6393,2000-06-08,2000,6,8,235.66640625
6394,2000-06-09,2000,6,9,235.7325
6395,2000-06-12,2000,6,12,235.79859374999998
6396,2000-06-13,2000,6,13,235.8646875
6397,2000-06-14,2000,6,14,235.93078125
6398,2000-06-15,2000,6,15,235.996875
6399,2000-06-16,2000,6,16,236.06296874999998
6400,2000-06-19,2000,6,19,236.1290625
6401,2000-06-20,2000,6,20,236.19515625
6402,2000-06-21,2000,6,21,236.26125
6403,2000-06-22,2000,6,22,236.32734374999998
6404,2000-06-23,2000,6,23,236.3934375
6405,2000-06-26,2000,6,26,236.45953125
6406,2000-06-27,2000,6,27,236.525625
6407,2000-06-28,2000,6,28,236.59171874999998
6408,2000-06-29,2000,6,29,236.6578125
6409,2000-06-30,2000,6,30,236.72390625
6410,2000-07-03,2000,7,3,236.79
6411,2000-07-05,2000,7,5,236.84809523809523
6412,2000-07-06,2000,7,6,236.90619047619046
6413,2000-07-07,2000,7,7,236.9642857142857
6414,2000-07-10,2000,7,10,237.02238095238096
6415,2000-07-11,2000,7,11,237.0804761904762
6416,2000-07-12,2000,7,12,237.13857142857142
6417,2000-07-13,2000,7,13,237.19666666666666
6418,2000-07-14,2000,7,14,237.2547619047619
6419,2000-07-17,2000,7,17,237.31285714285713
6420,2000-07-18,2000,7,18,237.37095238095236
6421,2000-07-19,2000,7,19,237.42904761904762
6422,2000-07-20,2000,7,20,237.48714285714286
6423,2000-07-21,2000,7,21,237.5452380952381
6424,2000-07-24,2000,7,24,237.60333333333332
6425,2000-07-25,2000,7,25,237.66142857142856
6426,2000-07-26,2000,7,26,237.7195238095238
6427,2000-07-27,2000,7,27,237.77761904761903
6428,2000-07-28,2000,7,28,237.8357142857143
6429,2000-07-31,2000,7,31,237.89380952380952
6430,2000-08-01,2000,8,1,237.95190476190476
6431,2000-08-02,2000,8,2,238.01
6432,2000-08-03,2000,8,3,238.06809523809522
6433,2000-08-04,2000,8,4,238.12619047619046
6434,2000-08-07,2000,8,7,238.1842857142857
6435,2000-08-08,2000,8,8,238.24238095238096
6436,2000-08-09,2000,8,9,238.3004761904762
6437,2000-08-10,2000,8,10,238.35857142857142
6438,2000-08-11,2000,8,11,238.41666666666666
6439,2000-08-14,2000,8,14,238.4747619047619
6440,2000-08-15,2000,8,15,238.53285714285713
6441,2000-08-16,2000,8,16,238.59095238095236
6442,2000-08-17,2000,8,17,238.64904761904762
6443,2000-08-18,2000,8,18,238.70714285714286
6444,2000-08-21,2000,8,21,238.7652380952381
6445,2000-08-22,2000,8,22,238.82333333333332
6446,2000-08-23,2000,8,23,238.88142857142856
6447,2000-08-24,2000,8,24,238.9395238095238
6448,2000-08-25,2000,8,25,238.99761904761903
6449,2000-08-28,2000,8,28,239.0557142857143
6450,2000-08-29,2000,8,29,239.11380952380952
6451,2000-08-30,2000,8,30,239.17190476190476
6452,2000-08-31,2000,8,31,239.23
6453,2000-09-01,2000,9,1,239.28809523809522
6454,2000-09-05,2000,9,5,239.34619047619046
6455,2000-09-06,2000,9,6,239.4042857142857
6456,2000-09-07,2000,9,7,239.46238095238095
6457,2000-09-08,2000,9,8,239.5204761904762
6458,2000-09-11,2000,9,11,239.57857142857142
6459,2000-09-12,2000,9,12,239.63666666666666
6460,2000-09-13,2000,9,13,239.6947619047619
6461,2000-09-14,2000,9,14,239.75285714285712
6462,2000-09-15,2000,9,15,239.81095238095236
6463,2000-09-18,2000,9,18,239.86904761904762
6464,2000-09-19,2000,9,19,239.92714285714285
6465,2000-09-20,2000,9,20,239.9852380952381
6466,2000-09-21,2000,9,21,240.04333333333332
6467,2000-09-22,2000,9,22,240.10142857142856
6468,2000-09-25,2000,9,25,240.1595238095238
6469,2000-09-26,2000,9,26,240.21761904761902
6470,2000-09-27,2000,9,27,240.2757142857143
6471,2000-09-28,2000,9,28,240.33380952380952
6472,2000-09-29,2000,9,29,240.39190476190475
6473,2000-10-02,2000,10,2,240.45
6474,2000-10-03,2000,10,3,240.54704918032786
6475,2000-10-04,2000,10,4,240.64409836065573
6476,2000-10-05,2000,10,5,240.7411475409836
6477,2000-10-06,2000,10,6,240.83819672131148
6478,2000-10-10,2000,10,10,240.93524590163935
6479,2000-10-11,2000,10,11,241.0322950819672
6480,2000-10-12,2000,10,12,241.12934426229506
